"trade_id","trade_name","trade_group","trade_parent_group","booking_country_id","booking_country","selling_country_id","selling_country"
"29067","Les Concierges","","","57","England","57","England"
"29068","JAK MULTISERVICIOS S.L.N.E","","","57","England","57","England"
"29069","Best Holidays","","","57","England","57","England"
"29071","Dieffe Vacanze di Foti Irene","","","57","England","57","England"
"29072","Cruises & Beyond","Ensemble USA","Ensemble USA","57","England","57","England"
"29073","MAREST DEL SUR","Beroni","AVASA","57","England","57","England"
"29074","UniWorld Travel","USA - Others GROSS","USA - Others GROSS","57","England","57","England"
"29075","Buonevacanze","","","57","England","57","England"
"29076","Classic Prestige AG Rapperswil Tour Online","Independents - Tour Online","Independents - Switzerland","57","England","57","England"
"29077","Parade Reisen Zürich","Independents - Switzerland","Independents - Switzerland","57","England","57","England"
"29078","City Reisen Zug Baarerstrasse","TTS Knecht EH","Knecht Reisen Parent","57","England","57","England"
"29079","UAB Firmus Baltic","","Independent Parent Baltic","57","England","57","England"
"29080","PHILIBERT TOURISME Chambéry","Tourcom","Tourcom Head Office","57","England","57","England"
"29081","My Dream Travels","","","57","England","57","England"
"29082","PHILIBERT TOURISME Chambery xml","Tourcom XML","Tourcom Parent xml (Koedia)","57","England","57","England"
"29083","JB Travel Pty Ltd","","","57","England","57","England"
"29084","BEDIR TOUR","","","57","England","57","England"
"29085","Al Shamsi Travel & Tourism","","","57","England","57","England"
"29087","Qatar Tours / Darwish Holidays","","","57","England","57","England"
"29088","royal travel","","","57","England","57","England"
"29089","I Love Travel","","","57","England","57","England"
"29090","Cruise Planners/American Express - Coral Springs","Cruise Planners","Cruise Planners","57","England","57","England"
"29091","Cruise Planners","","","57","England","57","England"
"29093","Flight Centre Northland","","","57","England","57","England"
"29094","ATPI (Cyprus) Griffin Travel and Tours Ltd","ATPI London","ATPI London","57","England","57","England"
"29095","Cambia de Aires","","","57","England","57","England"
"29096","JB Travel G CC","Club Travel RSA","Club Travel RSA Parent","57","England","57","England"
"29102","Flight Specials Head Office G CC","Flight Specials","XL Travel Parent","57","England","57","England"
"29103","CARREFOUR DES VOYAGES CARAIBES MARTINIQUE","Tourcom","Tourcom Head Office","57","England","57","England"
"29104","CARREFOUR DES VOYAGES CARAIBES MARTINIQUE xml","Tourcom XML","Tourcom Parent xml (Koedia)","57","England","57","England"
"29105","CARREFOUR DES VOYAGES CARAIBES GUADELOUPE","Tourcom","Tourcom Head Office","57","England","57","England"
"29106","CARREFOUR DES VOYAGES CARAIBES GUADELOUPE xml","Tourcom XML","Tourcom Parent xml (Koedia)","57","England","57","England"
"29107","Cruise Planners MS Clinton","Cruise Planners","Cruise Planners","57","England","57","England"
"29108","Carlson Wagonlit Travel","","","57","England","57","England"
"29110","Reisewelt GmbH Himberg","Reisewelt EH","Independents - Austria","57","England","57","England"
"29111","Vacanza Destinations USA","Canada - Others NET","Canada - Others NET","57","England","57","England"
"29112","TopDusk Travel & Tours","","","57","England","57","England"
"29113","XL Travel Parent","","XL Travel Parent","57","England","57","England"
"29114","Cruise Planners Union City","Cruise Planners","Cruise Planners","57","England","57","England"
"29115","Evoque Business Travel","","","57","England","57","England"
"29116","Stay Collection","","","57","England","57","England"
"29117","Cruise Planners by Jill","Cruise Planners","Cruise Planners","57","England","57","England"
"29118","Kuoni Reisen AG Luzern","Kuoni Suisse EH","Kuoni Suisse Parent","57","England","57","England"
"29119","Travel&Event","Independents Norway","Independent Parent Norway","57","England","57","England"
"29120","Atlantida Viatges Head Office (Avasa) - Beroni","Beroni - Atlantida","AVASA","57","England","57","England"
"29121","VANESA SELEGANTE LOYARTE","","","57","England","57","England"
"29122","Hayatie Company N inv","","","57","England","57","England"
"29123","Atlantida Viatges Modolell (Avasa) - Beroni","Beroni - Atlantida","AVASA","57","England","57","England"
"29124","Atlantida Viatges Sabadell (Avasa) - Beroni","Beroni - Atlantida","AVASA","57","England","57","England"
"29125","Atlantida Viatges Sarria (Avasa) - Beroni","Beroni - Atlantida","AVASA","57","England","57","England"
"29126","MEDITERRANEAN COMPANY TOURS","","","57","England","57","England"
"29127","Ranalli Travel Agency","vacation.com","vacation.com","57","England","57","England"
"29129","Cruise Planners Fort Lauderdale 2","Cruise Planners","Cruise Planners","57","England","57","England"
"29130","Laszlo Data Center","","","57","England","57","England"
"29132","Cruise Planners","","","57","England","57","England"
"29133","Halton Trafalgar","","Uniglobe Eastern Canada Parent","57","England","57","England"
"29134","Design Travel AG Eich","Independents - Switzerland","Independents - Switzerland","57","England","57","England"
"29135","Invit Travel GmbH","Independents - Switzerland","Independents - Switzerland","57","England","57","England"
"29136","SOUTHERNCROSS (Avasa)  -  Beroni","Beroni - Southerncross","AVASA","57","England","57","England"
"29137","SOUTHERNCROSS MADRID (Avasa) - Beroni","Beroni - Southerncross","AVASA","57","England","57","England"
"29138","Flight Specials Hermanus G CC","Flight Specials","XL Travel Parent","57","England","57","England"
"29139","Golden Treasure","","","57","England","57","England"
"29140","Masa Tours","","","57","England","57","England"
"29141","Cruise Planners - White Lake","Cruise Planners","Cruise Planners","57","England","57","England"
"29142","viajes sereli","","","57","England","57","England"
"29143","Uniglobe Travel Center Irvine MacArthur","Uniglobe USA In-House UTC","Uniglobe USA In-house UTC","57","England","57","England"
"29144","Excelsior Travel Club","","","57","England","57","England"
"29145","Azer Co Tour","","","57","England","57","England"
"29146","GOLDENBIRD TRAVELS PRIVATE LIMITED","","","57","England","57","England"
"29147","Montigo Travel GmbH - XML B2B","WS_Montigo","Montigo Parent","57","England","57","England"
"29148","Uniglobe Yupi Travel - Airport Express  SA","","Uniglobe Mexico Parent","57","England","57","England"
"29149","Flight Centre Business Travel","","","57","England","57","England"
"29151","Mel Tucker Travel","","","57","England","57","England"
"29152","Tac Tours","","Mexico Operadores","57","England","57","England"
"29153","Sierra Madre Operadora Turistica","","Mexico Operadores","57","England","57","England"
"29154","Viajes Triana Head Office (Travel Advisors) net","VIAJES TRIANA","TRAVEL ADVISORS","57","England","57","England"
"29155","VakantieXperts Gravendeel","VakantieXperts","VakantieXperts Parent","57","England","57","England"
"29156","Ameely Travel","","","57","England","57","England"
"29157","Coastline Travel","","","57","England","57","England"
"29158","coastline travel","","","57","England","57","England"
"29159","Cruise Planners World Tour","Cruise Planners","Cruise Planners","57","England","57","England"
"29160","CWT Vacations","","","57","England","57","England"
"29161","LLC ALieN International Group","","","57","England","57","England"
"29162","Grand Travel Group","","","57","England","57","England"
"29163","Sal Holidays","","","57","England","57","England"
"29164","Viajes Foster","Airmet Spain","Airmet Spain Parent","57","England","57","England"
"29165","Sharon Walters Travel","USA - Others GROSS","USA - Others GROSS","57","England","57","England"
"29166","Avanti Destinations USD","","Avanti Destinations","57","England","57","England"
"29167","Villa Short Stay","Simone Independent NL","Benelux Independent NL Parent","57","England","57","England"
"29168","Coastline Travel Advisors","Virtuoso US","Virtuoso","57","England","57","England"
"29170","HI REISBUREAU","HI Holland","HI Parent","57","England","57","England"
"29171","Club Travel Leisure G CC","Club Travel RSA","Club Travel RSA Parent","57","England","57","England"
"29172","Club Travel Corporate G CC","Club Travel RSA","Club Travel RSA Parent","57","England","57","England"
"29173","Image Travel & Tours G CC","","SWG - Serendipity","57","England","57","England"
"29174","JOURNEYVOYAGES","","","57","England","57","England"
"29175","Cruise Planners Cedar Park","Cruise Planners","Cruise Planners","57","England","57","England"
"29176","Protravel Network Fresno","Pro Travel Network CA","Pro Travel Network","57","England","57","England"
"29177","Cruise Planners Grand Prairie","Cruise Planners","Cruise Planners","57","England","57","England"
"29178","Bucher Reisen AG Luzern","Independents - Switzerland","Independents - Switzerland","57","England","57","England"
"29180","ILERTRAVEL","Team Group","Team Group","57","England","57","England"
"29181","Worldwide Tours and Travel Ltd (TTA)","TTA","TTA Parent","57","England","57","England"
"29182","Hotels Etc.","USA - Others GROSS","USA - Others GROSS","57","England","57","England"
"29183","Restplatzborse Wr. Neustadt Cets AT","Restplatzbörse Cets AT","Cets Austria Parent","57","England","57","England"
"29184","Verkehrsburo-Ruefa Reisen GmbH / Maria-Tusch-Str. Wien Cets AT","Ruefa Retail Cets AT","Cets Austria Parent","57","England","57","England"
"29187","Viajes Challenger","","","57","England","57","England"
"29188","Aquaterra Travel (Echt Ierland)","Cynthia Independent NL","Benelux Independent NL Parent","57","England","57","England"
"29189","TTAND - Winnipeg","TTAND","The Travel Agent Next Door","57","England","57","England"
"29190","KUTRIP S.L","","","57","England","57","England"
"29191","Cruise Planners Forest Hills","Cruise Planners","Cruise Planners","57","England","57","England"
"29192","ROYAL WINGS TOURS","","","57","England","57","England"
"29193","Boehm Reisen","","","57","England","57","England"
"29194","Cruise Planners","","","57","England","57","England"
"29195","Cruise Planners Trips","Cruise Planners","Cruise Planners","57","England","57","England"
"29196","Elite Travel Agency","vacation.com","vacation.com","57","England","57","England"
"29198","Caya Group","","","57","England","57","England"
"29199","Caya Group","","","57","England","57","England"
"29203","JOLLY TOUR","Independent - Romania","Independent - Romania","57","England","57","England"
"29204","Nosa Travel Agent G CC","","","57","England","57","England"
"29205","Cruise Planners - Owosso","Cruise Planners","Cruise Planners","57","England","57","England"
"29206","Cruise Planners Ron & Karen Tuite","Cruise Planners","Cruise Planners","57","England","57","England"
"29207","Portal World Travel","vacation.com","vacation.com","57","England","57","England"
"29208","SWG Agent N Inv xml","","SWG - Serendipity","57","England","57","England"
"29209","Fahy Travel","WS_Club Travel","Club Parent","57","England","57","England"
"29210","Astraltour Aubervilliers","PAP - TVD","Prêt à Partir TVD Head Office","57","England","57","England"
"29211","Astraltour Aubervilliers xml","PAP - TVD XML","Prêt à Partir TVD Head Office","57","England","57","England"
"29212","Rendez-Vous Voyages Le Bourget","PAP - TVD","Prêt à Partir TVD Head Office","57","England","57","England"
"29213","Oggi parto","Independents - Italy & Ticino","Independents - Italy & Ticino","57","England","57","England"
"29214","Rendez-Vous Voyages Le Bourget xml","PAP - TVD XML","Prêt à Partir TVD Head Office","57","England","57","England"
"29215","OVC Cape Town G CC","","Club Travel RSA Parent","57","England","57","England"
"29216","Travelco","Independents Norway","Independent Parent Norway","57","England","57","England"
"29217","VA Bookings","","","57","England","57","England"
"29218","Jet Setters travel & Tourism","","","57","England","57","England"
"29219","Link Sa – Luxury Travel","Independents - Switzerland","Independents - Switzerland","57","England","57","England"
"29220","Cruise Planners Bucketlist","Cruise Planners","Cruise Planners","57","England","57","England"
"29222","Cruise Planners Ashuelot","Cruise Planners","Cruise Planners","57","England","57","England"
"29223","Cruzar Meridianos Agencia Viagens Lda","","","57","England","57","England"
"29224","Heritage Travel","WESTA","WESTA","57","England","57","England"
"29225","ADeTravels","","","57","England","57","England"
"29226","Test Csongi","","Internal Testing","57","England","57","England"
"29228","Test Petre","Internal Testing","Internal Testing","57","England","57","England"
"29231","Swann Travels","","","57","England","57","England"
"29232","OVC Namibia Travel cc","Club Travel RSA","Club Travel RSA Parent","57","England","57","England"
"29233","ORIENTOURS DEL VALLES SL","","","57","England","57","England"
"29236","Personalized Travel Consultants","USA - Others GROSS","USA - Others GROSS","57","England","57","England"
"29237","Cruise Planners","","","57","England","57","England"
"29238","Student & Youth Travel","","","57","England","57","England"
"29239","Travel League Agent G CC","","Club Travel RSA Parent","57","England","57","England"
"29240","Africa Rising Agent G CC N","","SWG - Serendipity","57","England","57","England"
"29241","Cruise Planners - Sea Life Holidays","Cruise Planners","Cruise Planners","57","England","57","England"
"29242","Excelsior Travel Club","","","57","England","57","England"
"29243","Shenzhen Century Holiday International Travel Service Co., Ltd.","","","57","England","57","England"
"29245","inLOBBY GmbH Wegberg","Independents - Germany","Independents - Germany","57","England","57","England"
"29248","bibby travel","","","57","England","57","England"
"29249","Equestrian Events","","","57","England","57","England"
"29250","Mintex Travel (TTA)","TTA","TTA Parent","57","England","57","England"
"29251","Idelo Travel Ltd- AMS","Advantage","Advantage Head Office / Parent","57","England","57","England"
"29252","Limavady Travel- AMS (CAPS) P6581","Advantage","Advantage Head Office / Parent","57","England","57","England"
"29253","Polka Dot Travel- AMS (Shropshire)","Advantage","Advantage Head Office / Parent","57","England","57","England"
"29254","Polka Dot Travel - AMS","Advantage","Advantage Head Office / Parent","57","England","57","England"
"29255","The Travel Concept- AMS","Advantage","Advantage Head Office / Parent","57","England","57","England"
"29256","Travel The Globe Ltd - AMS","Advantage","Advantage Head Office / Parent","57","England","57","England"
"29257","Travel Solutions (Business)","Worldchoice","Worldchoice ACAS Partner","57","England","57","England"
"29258","Troll Tours Reisen UK Medbach","Troll Tours Reisen","Independents - Germany","57","England","57","England"
"29260","Royal Irish Tours","Canada - Others NET","Canada - Others NET","57","England","57","England"
"29261","Just Travel","USA - Others GROSS","USA - Others GROSS","57","England","57","England"
"29262","Hotelexpress Agent N CC","","","57","England","57","England"
"29263","Cruise Planners Lancaster","Cruise Planners","Cruise Planners","57","England","57","England"
"29264","Cruise Planners","","","57","England","57","England"
"29265","Cruise Planners Serrano","Cruise Planners","Cruise Planners","57","England","57","England"
"29266","Uniglobe","","","57","England","57","England"
"29267","Cruise Planners","","","57","England","57","England"
"29268","Reisburo groep Van Gerwen","Toerkoop - Van Gerwen","Toerkoop Parent","57","England","57","England"
"29270","Malgorzata Wien","Independents - Austria","Independents - Austria","57","England","57","England"
"29271","Football Road Trips","","","57","England","57","England"
"29272","MTB Guiding","","","57","England","57","England"
"29273","HOTELSTAY INTERNATIONAL","WS_HOTELSTAY INTERNATIONAL","HOTELSTAY INTERNATIONAL","57","England","57","England"
"29274","Sunflight Travel India","","","57","England","57","England"
"29275","Cruise Planners","","","57","England","57","England"
"29276","Karyon Travel","","","57","England","57","England"
"29277","Cruise Planners Davie","Cruise Planners","Cruise Planners","57","England","57","England"
"29278","Kahala Travel","USA - Others GROSS","USA - Others GROSS","57","England","57","England"
"29279","CruiseOne Laguna Hills","USA - Others GROSS","USA - Others GROSS","57","England","57","England"
"29281","Go Mosafer","","","57","England","57","England"
"29284","Mecca Viaggi e Vacanze","Independents - Italy & Ticino","Independents - Italy & Ticino","57","England","57","England"
"29285","Vela Tour Operator","Independents - Italy & Ticino","Independents - Italy & Ticino","57","England","57","England"
"29286","I Viaggi del Toghiro","Independents - Italy & Ticino","Independents - Italy & Ticino","57","England","57","England"
"29287","The Cruise Club","Cruise Planners","Cruise Planners","57","England","57","England"
"29289","Global Travel Desk Ltd","Advantage","Advantage Head Office / Parent","57","England","57","England"
"29290","BSR Reisen AG Rüti / Zumikon","TTS - EH","TTS Suisse","57","England","57","England"
"29291","KUTRIP S.L","","","57","England","57","England"
"29293","Cruise Planners","","","57","England","57","England"
"29294","Uniglobe Travel Center","","","57","England","57","England"
"29295","Aswar Tours","","","57","England","57","England"
"29296","Malik Express","","","57","England","57","England"
"29297","Dream Destination Travel & Tours","","","57","England","57","England"
"29298","The Voyage","","","57","England","57","England"
"29299","Book My Hotelz","","","57","England","57","England"
"29300","Arabian Link","","","57","England","57","England"
"29301","Holidayland Idar-Oberstein","Independents - Germany","Independents - Germany","57","England","57","England"
"29302","Sensations du Monde","Sensations du Monde","Sensations du Monde","57","England","57","England"
"29303","Cruise Planners Coral Springs","Cruise Planners","Cruise Planners","57","England","57","England"
"29304","CHICAGO HAJJ AND UMRAH GROUP","USA - Others GROSS","USA - Others GROSS","57","England","57","England"
"29305","Cruise Planners Miami","Cruise Planners","Cruise Planners","57","England","57","England"
"29306","Kuoni Reisen AG Aarau","Kuoni Suisse EH","Kuoni Suisse Parent","57","England","57","England"
"29307","Kuoni Reisen AG Baden","Kuoni Suisse EH","Kuoni Suisse Parent","57","England","57","England"
"29308","Helvetic Tours Zürich Löwenstrasse","Kuoni Suisse EH","Kuoni Suisse Parent","57","England","57","England"
"29309","Post Release Test Istvan 8","","","57","England","57","England"
"29310","MS TRAVEL","USA - Others GROSS","USA - Others GROSS","57","England","57","England"
"29311","Polina Travel","","","57","England","57","England"
"29312","lauren lowry leisure andt ravel","","","57","England","57","England"
"29313","Kviagens - Viagens e Turismo, Lda","","","57","England","57","England"
"29314","Hays Travel Bradford","Hays IG","Hays IG","57","England","57","England"
"29315","ISTANBUL TRAVEL UK LTD","","","57","England","57","England"
"29316","ISLAND TRAVEL","Hays IG","Hays IG","57","England","57","England"
"29318","TRAVEL LIVE","","","57","England","57","England"
"29319","Pro Travel Network","","","57","England","57","England"
"29320","Cruise Planners - Arizona","Cruise Planners","Cruise Planners","57","England","57","England"
"29321","GTM Operador Mayorista de Viajes SA de CV","WS_GTM Operador","GTM Operador","57","England","57","England"
"29322","Individuelles Schottland","Independents - Germany","Independents - Germany","57","England","57","England"
"29323","House of Britain","","House of Britain","57","England","57","England"
"29324","Village Travel of Laguna Beach","","","57","England","57","England"
"29326","Villa Travel","","","57","England","57","England"
"29327","Cruise Planners","","","57","England","57","England"
"29328","Cruise Planners - West Palm Beach","Cruise Planners","Cruise Planners","57","England","57","England"
"29329","Uniglobe BTorrey","Uniglobe USA In-House UTC","Uniglobe USA In-house UTC","57","England","57","England"
"29330","Cruise Planners - Englishtown","Cruise Planners","Cruise Planners","57","England","57","England"
"29331","Cruise Planners Richmond","Cruise Planners","Cruise Planners","57","England","57","England"
"29332","Anywhere But Here Travel","WESTA","WESTA","57","England","57","England"
"29333","Simone Boon Test account","","","57","England","57","England"
"29334","Polka Dot Travel - AMS Welshpool","Advantage","Advantage Head Office / Parent","57","England","57","England"
"29336","Mc Travel & Sport Events di Marcello Cicchetti","","","57","England","57","England"
"29337","Gindroz and Company Inc","Gindroz and Company Inc","Gindroz and Company Inc","57","England","57","England"
"29338","Holiday Bookers","","","57","England","57","England"
"29339","Gage Travel","Nexion LLC","Nexion LLC","57","England","57","England"
"29340","Aleksander World Travel","USA - Others GROSS","USA - Others GROSS","57","England","57","England"
"29341","travel in style","","","57","England","57","England"
"29342","Necobell","","","57","England","57","England"
"29343","Cruise Planners","","","57","England","57","England"
"29344","EcoAdventures, Inc","USA - Others NET","USA - Others NET","57","England","57","England"
"29346","Group Travel ApS","","","57","England","57","England"
"29347","KUTRIP S.L","","","57","England","57","England"
"29348","Simtis GmbH - Customized Travel","","Independents - Switzerland","57","England","57","England"
"29349","Le Mona Travel Private Limited","","","57","England","57","England"
"29350","Cruise Planners - Westmont","Cruise Planners","Cruise Planners","57","England","57","England"
"29351","Glooby AB","Independents Sweden","Independent Parent Sweden","57","England","57","England"
"29352","Voyager 125 di Fabio Bari","Independents - Italy & Ticino","Independents - Italy & Ticino","57","England","57","England"
"29354","El Amor Events and Romance Concierge N Inv","","","57","England","57","England"
"29355","I love Travel-Cruiseplanners","","","57","England","57","England"
"29356","Demo Angela net","","","57","England","57","England"
"29357","EZ Europe","USA - Others NET","USA - Others NET","57","England","57","England"
"29358","TUI ReiseCenter Aarau EH","TUI Suisse - EH","TUI Suisse","57","England","57","England"
"29359","New Sales test Gross","","","57","England","57","England"
"29360","New Sales test Net","","","57","England","57","England"
"29361","Cruise Planners - Essex","Cruise Planners","Cruise Planners","57","England","57","England"
"29362","EMISFERO VACANZE","","Independents - Italy & Ticino","57","England","57","England"
"29363","Billian IT Solutions","","","57","England","57","England"
"29364","L & L TRAVEL","","","57","England","57","England"
"29365","Uniglobe","","","57","England","57","England"
"29366","balkan silk road ltd","","","57","England","57","England"
"29367","NF Clichy","Tourcom","Tourcom Head Office","57","England","57","England"
"29368","Le Grand Tour","","Mexico Commissionable - Others","57","England","57","England"
"29369","Turismo Majestic","","Mexico Commissionable - Others","57","England","57","England"
"29370","NF Clichy xml","Tourcom XML","Tourcom Parent xml (Koedia)","57","England","57","England"
"29371","AGENZIA VIAGGI E TURISMO - BOCA S.a.s.","","","57","England","57","England"
"29372","Utazom.com Kft. (IDIV)","WS_STA Idiv Euro Arrival","STA Idiv Euro Parent","57","England","57","England"
"29373","TAILOR MADE TRAVEL SERVICES","","Independents - Italy & Ticino","57","England","57","England"
"29374","Vista Travel AS","Independents Norway","Independent Parent Norway","57","England","57","England"
"29375","ATPI NL Corporate Events","ATP NL","ATP Parent","57","England","57","England"
"29376","Club Travel","","","57","England","57","England"
"29377","Georgia Hardy Tours","","Canada - Others GROSS","57","England","57","England"
"29378","Marwa tour","","","57","England","57","England"
"29379","BR Services Zürich","Independents - Switzerland","Independents - Switzerland","57","England","57","England"
"29380","Viajes Diana","GEA Spain","GEA Spain Parent","57","England","57","England"
"29381","InstaTravel Denmark","Independents Denmark","Independent Parent Denmark","57","England","57","England"
"29385","FENER Reisen GmbH Hamburg","Independents - Germany","Independents - Germany","57","England","57","England"
"29386","USHER TRAVEL SERVICE LTD (Worldchoice)","Worldchoice","Worldchoice ACAS Partner","57","England","57","England"
"29387","LesConcierges, Inc.","","","57","England","57","England"
"29389","JOSEP CAYUELAS VIATGES S.L.","","","57","England","57","England"
"29390","Cruise Planners Marietta","Cruise Planners","Cruise Planners","57","England","57","England"
"29391","Marysville Travel","","","57","England","57","England"
"29392","Travis Travel Assistant GmbH Pullach","Independents - Germany","Independents - Germany","57","England","57","England"
"29394","Cruise Planners James Robinson","Cruise Planners","Cruise Planners","57","England","57","England"
"29396","South Travel","","","57","England","57","England"
"29397","Forza Sports Travel","Cynthia Independent NL","Benelux Independent NL Parent","57","England","57","England"
"29398","Voyage Direct","","","57","England","57","England"
"29399","Star Tripper / VIP-S Travel","Cynthia Independent NL","Benelux Independent NL Parent","57","England","57","England"
"29401","Best of Britain","Cynthia Independent NL","Benelux Independent NL Parent","57","England","57","England"
"29403","Flights and Fly Ltd","","","57","England","57","England"
"29404","Timeless Getaways","","","57","England","57","England"
"29405","11 ONLINE Ltd (STOP SALE)","","Independent Parent Baltic","57","England","57","England"
"29406","Kundert-Travel Küsnacht","Independents - Switzerland","Independents - Switzerland","57","England","57","England"
"29407","Idelo Travel","Advantage","Advantage Head Office / Parent","57","England","57","England"
"29408","BARAKAT  Travel","","","57","England","57","England"
"29409","Touring Club Of Egypt","","","57","England","57","England"
"29411","OK Hotel Reservation","","","57","England","57","England"
"29412","Yaish Travel","","","57","England","57","England"
"29414","Al Rasheed","","","57","England","57","England"
"29415","Globel Holidays","","","57","England","57","England"
"29416","Jarallah Travel","","","57","England","57","England"
"29417","Lausanne Travel","","","57","England","57","England"
"29418","BRAVO Holidays","","","57","England","57","England"
"29420","Allure Tours","","","57","England","57","England"
"29421","Voyage Pan Orient","","","57","England","57","England"
"29422","AL Shamel","","","57","England","57","England"
"29423","Al Abduljalil Travel & Tourism","","","57","England","57","England"
"29425","Shaye Travel","","","57","England","57","England"
"29426","North Shore Travel","OSSN","OSSN","57","England","57","England"
"29427","Frosch","","","57","England","57","England"
"29428","Protravel Network","","","57","England","57","England"
"29429","Globus LLC","","","57","England","57","England"
"29430","Sanam Travel","","","57","England","57","England"
"29431","Royal Ocean Holidays","","","57","England","57","England"
"29432","KAPICO","","","57","England","57","England"
"29433","Falcontravel UK Glattbrugg","Hotelxpress","Hotelplan Suisse","57","England","57","England"
"29434","Explore Middle East","","","57","England","57","England"
"29435","Tripando Travel","","","57","England","57","England"
"29436","Lovett Holidays","","","57","England","57","England"
"29437","KITTC","","","57","England","57","England"
"29438","Vootur Turismo LTDA","","","57","England","57","England"
"29439","Azzad Travel","","","57","England","57","England"
"29440","AL Madar","","","57","England","57","England"
"29441","UK Tour","","","57","England","57","England"
"29442","Al Mulla Travel Bureau","","","57","England","57","England"
"29443","Travel Service Operadora","","","57","England","57","England"
"29444","Cruise Planners Fridley","Cruise Planners","Cruise Planners","57","England","57","England"
"29445","Cruise Planners - Hey Girl Travel","Cruise Planners","Cruise Planners","57","England","57","England"
"29446","Uniglobe","","","57","England","57","England"
"29447","Cruise Planners Columbus Ohio","Cruise Planners","Cruise Planners","57","England","57","England"
"29449","Carefree Vacations San Diego","Signature","Signature","57","England","57","England"
"29450","Travel4less","","Mexico Commissionable - Others","57","England","57","England"
"29451","Yabadabadu S de RL de CV","","Mexico Net - Others","57","England","57","England"
"29452","Basilisk Reisebüro AG Basel CETS","TTS - Cets","TTS Suisse","57","England","57","England"
"29454","Jacques Travel G CC","","Club Travel RSA Parent","57","England","57","England"
"29455","Troll Tours Reisen Island Medbach","Troll Tours Reisen","Independents - Germany","57","England","57","England"
"29456","Troll Tours Reisen Skandinavien Medbach","Troll Tours Reisen","Independents - Germany","57","England","57","England"
"29457","Little International EUR","","Little International","57","England","57","England"
"29458","Global Connect Travel G CC","Flight Specials","XL Travel Parent","57","England","57","England"
"29459","Operadora Online","","","57","England","57","England"
"29460","Take Offer APS","Independents Denmark","Independent Parent Denmark","57","England","57","England"
"29461","FI travel/ITB travel","Independents Iceland","Independent Parent Iceland","57","England","57","England"
"29462","British TIPS N CC EUR","British TIPS","British TIPS","57","England","57","England"
"29463","British TIPS N CC GBP","British TIPS","British TIPS","57","England","57","England"
"29464","Demo Alberto","","","57","England","57","England"
"29467","Plan A Event Management","Cynthia Independent NL","Benelux Independent NL Parent","57","England","57","England"
"29468","REGIO TOUR,S.A. DE C.V.","","","57","England","57","England"
"29470","Cruise Planners South Jordan","Cruise Planners","Cruise Planners","57","England","57","England"
"29471","Euro Connection","USA - Others NET","USA - Others NET","57","England","57","England"
"29472","Trivaly","Cynthia Independent NL","Benelux Independent NL Parent","57","England","57","England"
"29473","Auto Venture","USA - Others NET","USA - Others NET","57","England","57","England"
"29474","Bella Vista Tours","USA - Others NET","USA - Others NET","57","England","57","England"
"29476","Holidays with Downtown","USA - Others NET","USA - Others NET","57","England","57","England"
"29477","Worldview Travel Solano Beach","","","57","England","57","England"
"29478","Indo Asia Holidays","","","57","England","57","England"
"29479","Dragonfly Tours","USA - Others NET","USA - Others NET","57","England","57","England"
"29480","Cruise Planners New London","Cruise Planners","Cruise Planners","57","England","57","England"
"29481","Travel Mate","","","57","England","57","England"
"29482","Bahia Bella Operadora","","","57","England","57","England"
"29483","alquwayz travel","","","57","England","57","England"
"29484","PAMPA VOYAGE MAROC sarl","","","57","England","57","England"
"29485","Manditours International Inc.","","","57","England","57","England"
"29486","Cruise Planners Norwalk","Cruise Planners","Cruise Planners","57","England","57","England"
"29488","Cruise Planners Corona","Cruise Planners","Cruise Planners","57","England","57","England"
"29489","Cruise Planners Moonbeam Cruises","","","57","England","57","England"
"29490","Lakes travels and tour N CC","","","57","England","57","England"
"29491","CRUISE PLANNERS SUNNYSIDE","Cruise Planners","Cruise Planners","57","England","57","England"
"29492","The Crystal Caviar G CC","Club Travel RSA","Club Travel RSA Parent","57","England","57","England"
"29494","INTERCITY TRAVEL","","","57","England","57","England"
"29495","demo sara","","","57","England","57","England"
"29496","Reisenplatz ES","WS_REISENPLATZ","REISENPLATZ","57","England","57","England"
"29497","Scott Dunn","UK Independents","UK Independents","57","England","57","England"
"29499","BCD Travel (UK office) N","UK Independents","UK Independents","57","England","57","England"
"29500","Amoma FTP only","","","57","England","57","England"
"29501","BCD Travel","BCD Travel","BCD Travel","57","England","57","England"
"29502","HomeTour","Independents Norway","Independent Parent Norway","57","England","57","England"
"29503","sure the travel agent","","","57","England","57","England"
"29506","Berliner Flugdienst & Britain Berlin","Independents - Germany","Independents - Germany","57","England","57","England"
"29507","British Travel Company GmbH Frankfurt","Independents - Germany","Independents - Germany","57","England","57","England"
"29508","Landerspoint GmbH & Co. KG - XML","WS_Landerspoint","Landerspoint","57","England","57","England"
"29511","Gartourbeds","","","57","England","57","England"
"29514","Trav Travel","","","57","England","57","England"
"29515","Viajes Urbis","WS_Viajes Urbis","Viajes Urbis","57","England","57","England"
"29516","North Tours","","","57","England","57","England"
"29518","Watson Travel & Events","","","57","England","57","England"
"29519","Portimar Portugal B2C","WS_Portimar Portugal","Portimar Portugal","57","England","57","England"
"29522","Payless Flights","USA - Others NET","USA - Others NET","57","England","57","England"
"29523","Tway Travel","","","57","England","57","England"
"29524","Swift Consolidation","","","57","England","57","England"
"29525","Supatsela Tours","","","57","England","57","England"
